ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
1492259,Oil tanker,7.629795762058115,12.711499580211953,True,-708.496030796858,-652.5656193124989,20,2004,3,99,295.51
1153548,Bulk carrier,11.213436028806134,16.295139846959973,True,-494.24136499441204,-516.6569517623536,30,1994,9,43,80.51
2686831,Oil tanker,8.106460628618759,13.188164446772596,False,-784.0618842978679,-629.2188962434815,54,1970,6,261,123.14
2408444,Oil tanker,9.455060899248029,14.536764717401866,False,-977.4471097195443,4.114701748235916,21,2003,4,247,78.11
2460311,Bulk carrier,9.697143184621668,14.778847002775507,True,-241.44851577087854,-478.82214015643126,49,1975,12,321,172.52
609875,Bulk carrier,11.05140482799746,16.1331086461513,True,-313.70470634071603,-589.4686838268364,49,1975,4,102,89.61
3434922,Oil tanker,8.86573202481899,13.94743584297283,False,-202.21743060383506,904.5779186458096,55,1969,2,261,96.26
1145973,Container ship,14.110651391582984,19.19235520973682,False,-881.2480765960894,405.694770630902,39,1985,4,122,67.09
3777876,Bulk carrier,10.638600633965359,15.720304452119198,False,-179.17835595574388,958.5550035299423,4,2020,5,209,79.32
169712,Bulk carrier,11.007199330271547,16.088903148425384,True,-295.4336212252289,653.1231779220373,47,1977,8,41,98.19
299255,Oil tanker,8.147916499621445,13.229620317775282,False,-786.4590760258609,656.4700185595013,12,2012,1,306,106.08
1163192,Oil tanker,7.658606104500803,12.740309922654642,False,-963.3473359083939,955.1486060116124,57,1967,0,297,131.11
1751317,Container ship,13.614815119565543,18.696518937719382,True,-554.6690956916868,-828.4332146624131,33,1991,2,315,103.21
2011575,Oil tanker,8.923747045490579,14.005450863644416,True,-345.4292328612339,-727.8625326412869,42,1982,8,43,109.87
85683,Oil tanker,9.188894216650688,14.270598034804525,False,-423.7514749752967,759.5318422317291,8,2016,12,24,150.57
1001173,Container ship,14.501138771572693,19.582842589726532,True,-643.3152319282295,839.7191549492707,55,1969,6,226,90.48
504745,Oil tanker,8.077099655091173,13.158803473245012,True,-810.857678211298,436.0103969264785,21,2003,10,238,270.08
2234264,Bulk carrier,12.500263935024186,17.581967753178024,False,-381.5405672089296,-510.6448783181361,55,1969,3,42,44.89
359189,Container ship,15.424441522086,20.506145340239836,True,-867.0553862869788,123.88106843225933,44,1980,12,145,143.72
1448171,Oil tanker,8.954419765346334,14.03612358350017,True,-156.27146285477,-665.137843720417,27,1997,11,66,111.91
265215,Bulk carrier,10.564128397040108,15.645832215193945,False,-926.0910696875744,93.7084601203228,42,1982,10,233,81.45
2442533,Container ship,,20.047294746422853,True,-473.02914904937813,-946.7441239668732,43,1981,3,249,76.54
2122483,Oil tanker,8.25556820135046,13.337272019504297,True,-934.8286180727639,587.1173053598338,58,1966,9,284,244.16
4001822,Bulk carrier,12.425863906840304,17.507567724994143,True,-675.4619595584805,-373.8714364972509,40,1984,0,108,88.87
1327588,Oil tanker,7.960112182076486,13.041816000230323,True,-676.8177044965084,-742.4955867435436,2,2022,9,76,148.46
3891510,Oil tanker,7.8468972290902155,12.928601047244054,False,-406.74072353576423,-792.5515850049778,38,1986,2,272,78.64
3503006,Oil tanker,8.106697209588685,13.188401027742522,True,-592.4154922396449,-433.3309358407636,54,1970,10,311,254.45
868030,Bulk carrier,11.870449365112263,16.952153183266102,False,-208.83055422942584,715.5030538122853,52,1972,10,309,48.52
2915312,Oil tanker,8.344887448899486,13.426591267053325,True,-801.4350446355501,-958.7840930396771,3,2021,12,225,359.32
142182,Bulk carrier,13.1833604173976,18.26506423555144,True,-627.7334616551354,746.4989770765048,54,1970,7,116,77.13
685268,Container ship,15.21601650378193,20.297720321935767,True,-599.8199444722973,-415.4024581730515,32,1992,0,228,64.22
2691191,Bulk carrier,11.640054671852477,16.721758490006316,False,-513.524324058001,441.0716499223863,21,2003,1,41,47.02
2378253,Bulk carrier,11.632517459946236,16.714221278100073,False,-959.6840635036826,428.9779652912573,55,1969,3,272,69.45
2298452,Container ship,16.134406765274274,21.21611058342811,True,-631.0102677286313,-923.917934410458,3,2021,12,178,155.84
1819471,Oil tanker,8.591469916029956,13.673173734183795,True,-326.00017084062733,191.72227997706887,4,2020,9,91,57.18
3922662,Oil tanker,8.71837751905675,13.800081337210589,True,-877.2556199081224,-249.41163662419558,42,1982,3,126,166.41
523958,Oil tanker,7.758461101705749,12.840164919859587,False,-465.77194017390696,673.755740091169,53,1971,5,275,76.32
76952,Bulk carrier,12.163187334332306,17.244891152486144,False,-478.75571074609445,-655.6670088882257,48,1976,6,46,53.29
2063211,Container ship,15.588784681739298,20.670488499893136,False,-961.8828419074,-948.5915505535414,52,1972,2,267,70.4
252544,Container ship,15.92359691367751,21.005300731831348,False,-650.7737697005301,110.4254372538719,40,1984,7,309,38.34
2008365,Container ship,15.551654391191523,20.63335820934536,False,-388.11824861270554,-416.72394988163194,25,1999,3,305,29.34
3935513,Container ship,14.439871954659061,19.5215757728129,False,-360.5212794244817,-470.16000168804476,40,1984,12,206,71.91
3467773,Oil tanker,9.300662628559422,14.38236644671326,False,-179.13668614857124,942.2986521284245,49,1975,2,207,73.47
3581586,Oil tanker,,13.684280848193119,True,-995.8258173518902,193.49308490186968,42,1982,8,238,123.38
1409349,Oil tanker,8.037201417214417,13.118905235368256,True,-182.72130293943815,-238.39894767040516,54,1970,11,328,107.49
3689458,Container ship,15.498957465790811,20.58066128394465,False,-946.9539560761051,-445.8370491686894,3,2021,2,69,57.99
1759975,Bulk carrier,10.945129610874464,16.0268334290283,True,-179.2843196127958,-514.7383968235342,32,1992,12,213,157.76
3724014,Container ship,16.46094920638149,21.542653024535326,True,-168.2181850951107,740.7670685048927,28,1996,0,278,56.85
2765762,Container ship,15.267557925458929,20.349261743612768,False,-408.43837739068283,-665.8090071243907,39,1985,5,96,45.36
2944471,Container ship,15.621687506788431,20.70339132494227,True,-395.8059531043672,-116.39526334400637,21,2003,9,308,29.07
2420455,Oil tanker,8.634844164152321,13.71654798230616,True,-892.5514117150412,-712.9673414529366,39,1985,11,297,281.39
3898293,Container ship,15.659389506250617,20.741093324404456,False,-339.88609382478853,-606.2945322578048,23,2001,4,298,35.69
3511066,Bulk carrier,11.15203659222685,16.233740410380687,False,-438.9141546010833,-82.07760600177141,42,1982,0,265,28.15
1393673,Container ship,15.836547264454822,20.91825108260866,False,-523.401291797072,-310.72784555275894,44,1980,7,280,35.32
1206260,Oil tanker,9.487641539527162,14.569345357681001,False,-745.7949216843631,836.9358750538254,22,2002,12,202,191.42
1925426,Oil tanker,9.768693086979638,14.850396905133476,False,-505.05739472407845,391.2314881035534,33,1991,8,323,54.95
461120,Bulk carrier,10.802291186258893,15.883995004412732,False,-157.44524670261046,188.5464197336853,30,1994,5,154,22.48
392188,Bulk carrier,10.507900218703954,15.589604036857793,True,-358.0889861166754,386.4909260138354,8,2016,10,47,58.78
417473,Bulk carrier,11.769785256700633,16.85148907485447,True,-601.9104860211044,44.330931508468666,21,2003,2,159,55.68
2431677,Oil tanker,8.95565642321321,14.037360241367047,True,-830.9920727283288,-336.68205278347637,59,1965,1,103,181.77
655073,Bulk carrier,9.962508767755414,15.044212585909253,True,-633.7490648478232,-434.3824113785653,10,2014,0,212,88.46
55426,Oil tanker,8.453234075905712,13.53493789405955,True,-984.258907018646,-32.77999323426491,21,2003,7,43,124.44
1887271,Container ship,15.599742393250283,20.681446211404122,False,-839.488730103284,-407.9416775912972,44,1980,6,101,53.07
1533424,Oil tanker,10.530770885070769,15.612474703224606,True,-712.858777813696,353.47423508660177,56,1968,6,312,100.87
1570685,Container ship,15.825859646795083,20.90756346494892,False,-527.4439142942222,10.979742439551956,26,1998,12,78,50.82
161905,Container ship,15.152128411390528,20.233832229544365,True,-172.14505361046486,-784.4535328118227,37,1987,5,121,64.25
1241716,Container ship,14.823477032830104,19.905180850983943,True,-899.6921824871603,-755.4675414004714,31,1993,6,288,95.39
1270933,Bulk carrier,10.718495235869883,15.800199054023722,True,-850.6545600251652,902.8804914825212,26,1998,8,256,159.29
3884646,Bulk carrier,12.35032248918526,17.432026307339097,False,-355.4582599363812,384.1485845691577,52,1972,8,74,31.09
3359691,Oil tanker,8.46807531297463,13.549779131128467,False,-327.5113012696554,-539.2905443000845,29,1995,5,107,70.68
2267745,Bulk carrier,12.149822702700959,17.231526520854796,False,-694.0417153620805,302.5158711011818,8,2016,1,69,56.79
2456883,Bulk carrier,11.180776455272134,16.26248027342597,False,-351.93543344337434,-203.92366529028402,47,1977,3,83,33.94
1277449,Bulk carrier,11.68738695222186,16.769090770375698,True,-318.9228490030026,671.9744913076468,26,1998,7,167,79.05
1318763,Container ship,14.484843192438847,19.566547010592686,False,-111.70595962615187,16.641744350764952,19,2005,10,261,6.91
1222202,Container ship,16.012090543726103,21.09379436187994,True,-885.0556121155182,-520.8815918323719,38,1986,0,52,67.11
1288193,Oil tanker,9.630641115045755,14.712344933199592,True,-554.6085016303429,-795.2336076437348,32,1992,10,226,152.81
3512513,Container ship,15.276946806007265,20.358650624161104,False,-571.2671620169035,-291.452501806251,10,2014,12,141,71.19
2638020,Oil tanker,7.694142296311377,12.775846114465214,True,-425.87281576701184,-891.9458852908137,11,2013,6,33,173.33
2263318,Container ship,15.159730580446418,20.241434398600255,False,-765.5539029914264,-652.3526292005995,52,1972,3,301,55.42
2022016,Bulk carrier,12.153238690845201,17.23494250899904,False,-690.9912072118782,913.4094722360792,53,1971,4,269,84.98
978843,Oil tanker,7.9436128650270525,13.02531668318089,False,-290.6502770303,399.16865093644265,1,2023,0,227,42.71
3564944,Oil tanker,10.507268377268886,15.588972195422723,False,-442.8458490399977,894.2276346614406,33,1991,0,318,79.95
182388,Container ship,14.963839072742864,20.0455428908967,True,-400.6643705255467,-126.74317856520736,50,1974,11,268,38.69
116376,Oil tanker,8.321220407245411,13.40292422539925,True,-495.2764296369801,-826.8358436998458,42,1982,7,247,227.22
3100565,Container ship,15.72833064880554,20.81003446695938,False,-645.8192906619868,-421.8760484759248,23,2001,6,149,40.69
3601544,Oil tanker,6.812408658330606,11.894112476484445,False,-306.13602785807905,836.1782598810469,16,2008,3,80,107.6
1794873,Container ship,14.247578019398382,19.32928183755222,False,-606.9718710263444,437.8933212807492,10,2014,7,123,41.88
2294143,Oil tanker,8.510368087722318,13.592071905876157,False,-123.8472065476002,-832.6380754178559,56,1968,6,144,74.28
3455392,Bulk carrier,11.215823484645611,16.29752730279945,True,-927.6368845735876,-201.15168048149212,18,2006,5,65,133.56
2206338,Container ship,14.202687747861626,19.284391566015465,False,-650.7792462300552,93.74922271014657,22,2002,4,143,35.85
3351801,Oil tanker,7.509380473379059,12.591084291532898,True,-887.8960499120873,905.8854495231183,3,2021,0,150,439.6
209607,Bulk carrier,11.18931727121293,16.27102108936677,False,-503.0554520585063,573.1628798636339,25,1999,11,284,74.65
2357492,Bulk carrier,10.165417899556473,15.24712171771031,True,-680.2300471394808,429.4031118255134,29,1995,1,237,94.06
3182170,Bulk carrier,11.63277332859437,16.71447714674821,False,-141.62447601001156,950.0341840797823,31,1993,3,269,78.22
720453,Bulk carrier,9.798868074239543,14.88057189239338,False,-940.3519868349565,714.4641790498742,51,1973,8,59,99.52
2091297,Container ship,15.197487983935618,20.279191802089457,False,-728.0940861766717,231.3296267162857,21,2003,5,72,39.32
3297796,Oil tanker,7.337651293450946,12.419355111604784,True,-145.2220888541059,-896.4678866660305,8,2016,6,164,245.34
238316,Container ship,15.181080788420203,20.26278460657404,True,-252.49223127856158,619.602387970109,50,1974,3,312,55.85
745303,Container ship,15.185588540247045,20.267292358400884,True,-923.3534854968849,849.0881141385448,33,1991,3,264,97.29
1349192,Oil tanker,8.138107156575648,13.219810974729487,True,-279.1747077838959,396.3046488938187,15,2009,0,49,85.15
186311,Container ship,15.848852394781064,20.930556212934903,False,-770.0638736477646,-80.12592485176322,44,1980,11,287,56.02
666264,Oil tanker,8.070808179838453,13.152511997992292,False,-760.7598891127736,-791.1296995025585,15,2009,7,46,116.95
378952,Container ship,15.290043669752285,20.371747487906124,False,-773.8097532252275,-826.822719653808,37,1987,10,185,72.31
1865423,Oil tanker,8.394820188914201,13.47652400706804,True,-369.86787999980436,375.6201398790656,13,2011,9,176,97.0
1176588,Bulk carrier,11.622079853274572,16.70378367142841,False,-625.9329545263708,-414.6894739539347,27,1997,11,142,78.34
1858253,Bulk carrier,11.190727413592352,16.27243123174619,False,-852.704540811718,-896.425871199801,25,1999,9,169,79.03
907462,Bulk carrier,11.76269415746221,16.844397975616047,True,-696.7418090284579,588.183901567244,14,2010,9,38,120.59
1721182,Oil tanker,7.57617239528459,12.657876213438428,False,-555.0567008573103,-25.918008256874373,15,2009,3,326,56.04
1752241,Bulk carrier,11.323546312270134,16.405250130423973,True,-541.8754559062736,-60.01037545247232,15,2009,0,145,72.8
2033363,Bulk carrier,11.212328550263996,16.294032368417835,True,-938.5956314749798,760.0784816366565,60,1964,10,76,202.56
1832935,Bulk carrier,11.365844286435948,16.447548104589785,False,-504.49141970127516,-857.4772857350994,34,1990,2,214,74.73
1087137,Container ship,15.873327213033432,20.95503103118727,True,-455.92036611298545,769.6625212938386,44,1980,8,101,82.2
1131328,Container ship,14.735735082077463,19.817438900231302,True,-426.64174499734963,-799.773779392458,27,1997,11,40,86.57
3377186,Container ship,15.533392167053126,20.615095985206963,False,-921.3550332604004,997.9652848865112,4,2020,1,323,80.09
3817945,Container ship,14.672563228942982,19.75426704709682,True,-187.90533649767985,-593.4339677569409,19,2005,12,163,119.49
2727492,Container ship,15.987251377821527,21.068955195975366,True,-659.3242325746196,282.7047640378471,18,2006,9,325,62.46
3844764,Bulk carrier,11.222458470036862,16.3041622881907,False,-852.3619754672247,-653.6847230433757,43,1981,2,78,66.13
2754478,Oil tanker,7.800911645716931,12.882615463870769,False,-738.975608160274,-451.9584533866914,59,1965,12,181,135.56
2047215,Container ship,15.818043005208088,20.899746823361927,False,-847.2629640810007,-555.9755650913944,41,1983,2,189,53.92
2740836,Container ship,14.922853015751063,20.0045568339049,True,-391.36211918187894,506.69602527385086,10,2014,10,119,48.81
2560248,Oil tanker,7.579749556427492,12.661453374581331,False,-119.02471081002955,-625.0023368373489,25,1999,8,247,83.99
1261296,Oil tanker,8.619871165141303,13.701574983295142,True,-249.6875523654818,406.7365111617171,26,1998,11,254,109.97
1093735,Container ship,15.85612020868386,20.9378240268377,False,-351.57685192758674,-14.499200036361572,14,2010,12,259,41.97
2276221,Bulk carrier,10.075832283890351,15.15753610204419,False,-548.4570266933101,-939.474926128632,1,2023,5,199,81.76
1160945,Oil tanker,8.66788926659394,13.74959308474778,True,-647.2788498469115,-777.3883461460493,-46,2070,4,25,203.66
1561498,Bulk carrier,11.316390637063188,16.398094455217027,True,-190.6933553659303,-515.8650121991437,46,1978,10,246,54.6
3470929,Bulk carrier,,16.30348801216137,False,-282.59086376589994,792.1735838839336,52,1972,4,184,56.9
3374775,Container ship,15.636806338156,20.718510156309836,True,-521.9312809207194,-732.1182108557327,24,2000,4,82,58.22
905683,Container ship,14.993058267672383,20.074762085826222,True,-153.6714731693388,-186.11461396674997,48,1976,5,328,18.68
2590444,Oil tanker,9.726090136090196,14.807793954244033,False,-242.95309922222884,-299.96314291419685,54,1970,6,41,27.95
1482237,Container ship,15.641326476601126,20.723030294754963,True,-634.8549001470989,793.755310680262,20,2004,10,195,94.02
2898013,Container ship,15.087818438178745,20.169522256332584,False,-167.35581272888396,-712.6102964828651,1,2023,6,24,44.05
791796,Container ship,15.090873099567775,20.172576917721614,False,-666.8687382210562,-641.4741614259148,31,1993,0,194,59.4
336915,Oil tanker,9.151467557844484,14.233171375998321,True,-546.4747409869195,384.3249644069897,42,1982,2,89,89.07
1948466,Bulk carrier,,15.144325179443307,True,-445.40143477771267,66.02432822676133,37,1987,8,97,54.69
3844212,Bulk carrier,12.251204169487856,17.332907987641693,True,-295.7645029698174,-532.5255133598037,5,2019,3,158,57.09
